,threshold,specificity,sensibility,accuracy,precision,BER,FPR,NPV,F1Score,F2Score,All,TP,FP,TN,FN
0.6720000000000005,0.6720000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6730000000000005,0.6730000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6740000000000005,0.6740000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6750000000000005,0.6750000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6760000000000005,0.6760000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6770000000000005,0.6770000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6780000000000005,0.6780000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6790000000000005,0.6790000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6800000000000005,0.6800000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6810000000000005,0.6810000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6820000000000005,0.6820000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6830000000000005,0.6830000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6840000000000005,0.6840000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6850000000000005,0.6850000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6860000000000005,0.6860000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6870000000000005,0.6870000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6880000000000005,0.6880000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6890000000000005,0.6890000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6900000000000005,0.6900000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6910000000000005,0.6910000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6920000000000005,0.6920000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6930000000000005,0.6930000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6940000000000005,0.6940000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6950000000000005,0.6950000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6960000000000005,0.6960000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6970000000000005,0.6970000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6980000000000005,0.6980000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.6990000000000005,0.6990000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7000000000000005,0.7000000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7010000000000005,0.7010000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7020000000000005,0.7020000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7030000000000005,0.7030000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7040000000000005,0.7040000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7050000000000005,0.7050000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7060000000000005,0.7060000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7070000000000005,0.7070000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7080000000000005,0.7080000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7090000000000005,0.7090000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7100000000000005,0.7100000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7110000000000005,0.7110000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7120000000000005,0.7120000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7130000000000005,0.7130000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7140000000000005,0.7140000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7150000000000005,0.7150000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7160000000000005,0.7160000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7170000000000005,0.7170000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7180000000000005,0.7180000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7190000000000005,0.7190000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7200000000000005,0.7200000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7210000000000005,0.7210000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7220000000000005,0.7220000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7230000000000005,0.7230000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7240000000000005,0.7240000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7250000000000005,0.7250000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7260000000000005,0.7260000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7270000000000005,0.7270000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7280000000000005,0.7280000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7290000000000005,0.7290000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7300000000000005,0.7300000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7310000000000005,0.7310000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7320000000000005,0.7320000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7330000000000005,0.7330000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7340000000000005,0.7340000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7350000000000005,0.7350000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7360000000000005,0.7360000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7370000000000005,0.7370000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7380000000000005,0.7380000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7390000000000005,0.7390000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7400000000000005,0.7400000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7410000000000005,0.7410000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7420000000000005,0.7420000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7430000000000005,0.7430000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7440000000000005,0.7440000000000005,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7450000000000006,0.7450000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7460000000000006,0.7460000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7470000000000006,0.7470000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7480000000000006,0.7480000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7490000000000006,0.7490000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7500000000000006,0.7500000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7510000000000006,0.7510000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7520000000000006,0.7520000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7530000000000006,0.7530000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7540000000000006,0.7540000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7550000000000006,0.7550000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7560000000000006,0.7560000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7570000000000006,0.7570000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7580000000000006,0.7580000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7590000000000006,0.7590000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7600000000000006,0.7600000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7610000000000006,0.7610000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7620000000000006,0.7620000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7630000000000006,0.7630000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7640000000000006,0.7640000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7650000000000006,0.7650000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7660000000000006,0.7660000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7670000000000006,0.7670000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7680000000000006,0.7680000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7690000000000006,0.7690000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7700000000000006,0.7700000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7710000000000006,0.7710000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7720000000000006,0.7720000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7730000000000006,0.7730000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7740000000000006,0.7740000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7750000000000006,0.7750000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7760000000000006,0.7760000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7770000000000006,0.7770000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7780000000000006,0.7780000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7790000000000006,0.7790000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7800000000000006,0.7800000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7810000000000006,0.7810000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7820000000000006,0.7820000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7830000000000006,0.7830000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7840000000000006,0.7840000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7850000000000006,0.7850000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7860000000000006,0.7860000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7870000000000006,0.7870000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7880000000000006,0.7880000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7890000000000006,0.7890000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7900000000000006,0.7900000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7910000000000006,0.7910000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7920000000000006,0.7920000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7930000000000006,0.7930000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7940000000000006,0.7940000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7950000000000006,0.7950000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7960000000000006,0.7960000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7970000000000006,0.7970000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7980000000000006,0.7980000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.7990000000000006,0.7990000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8000000000000006,0.8000000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8010000000000006,0.8010000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8020000000000006,0.8020000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8030000000000006,0.8030000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8040000000000006,0.8040000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8050000000000006,0.8050000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8060000000000006,0.8060000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8070000000000006,0.8070000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8080000000000006,0.8080000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8090000000000006,0.8090000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8100000000000006,0.8100000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8110000000000006,0.8110000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8120000000000006,0.8120000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8130000000000006,0.8130000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8140000000000006,0.8140000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8150000000000006,0.8150000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8160000000000006,0.8160000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8170000000000006,0.8170000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8180000000000006,0.8180000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8190000000000006,0.8190000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8200000000000006,0.8200000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8210000000000006,0.8210000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8220000000000006,0.8220000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8230000000000006,0.8230000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8240000000000006,0.8240000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8250000000000006,0.8250000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8260000000000006,0.8260000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8270000000000006,0.8270000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8280000000000006,0.8280000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8290000000000006,0.8290000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8300000000000006,0.8300000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8310000000000006,0.8310000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8320000000000006,0.8320000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8330000000000006,0.8330000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8340000000000006,0.8340000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8350000000000006,0.8350000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8360000000000006,0.8360000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8370000000000006,0.8370000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8380000000000006,0.8380000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8390000000000006,0.8390000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8400000000000006,0.8400000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8410000000000006,0.8410000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8420000000000006,0.8420000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
0.8430000000000006,0.8430000000000006,100,3.225806451612903,55.00000000000001,100,0.4838709677419355,0,0.5431472081218274,6.25,3.9999999999999996,200,3,0,107,90
